label,pixel43,pixel44,pixel92,pixel124,pixel125,pixel126,pixel127,pixel128,pixel129,pixel130,pixel131,pixel132,pixel133,pixel134,pixel135,pixel136,pixel137,pixel138,pixel146,pixel147,pixel148,pixel149,pixel150,pixel151,pixel152,pixel153,pixel154,pixel155,pixel156,pixel157,pixel158,pixel159,pixel160,pixel327,pixel328,pixel329,pixel351,pixel410,pixel411,pixel412,pixel413,pixel414,pixel415,pixel416,pixel417
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,255,253,170,0,0,0,0,0,251,0,0,0,0,0,0,0,0
0,0,0,0,0,0,91,244,254,254,115,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,254,248,216,241,254,96,0,114,254,159,0,0,19,255,198,0,0,0,0
8,0,0,0,0,0,43,154,239,109,0,166,220,46,0,0,0,0,0,0,0,0,0,0,0,0,84,240,216,158,112,0,135,235,225,30,0,0,29,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,63,153,200,254,255,255,254,189,14,0,0,0,254,254,254,203,18,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,253,255,0,252,233,70,0,0,0,0,0
0,0,0,0,0,0,11,96,175,229,229,145,54,0,0,0,0,0,0,0,0,0,0,0,0,0,45,214,253,253,253,253,254,225,31,253,253,0,55,255,254,97,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,193,252,253,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,254,253,244,81,0,0,0,0,0,0,252,243,40,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,2,170,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,42,5,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,213,0,0,253,66,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,69,245,243,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,240,207,38,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,86,170,170,96,170,26,1,0,0,0,0,0,222,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,148,196,169,254,255,138,166,215,132,41,0,0,0,43,48,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,253,53,0,0,0,0,0,0,0,0,0,0,0,0,252,252,233,0,0,186,252,225,0,0,0,0
2,0,0,0,0,0,0,101,113,113,113,63,0,0,0,0,0,0,0,0,57,85,86,210,225,225,225,226,249,252,252,252,241,149,253,252,195,0,253,255,106,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,62,0,0,0,0,252,252,252,90,252,181,73,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,152,203,181,141,58,17,0,0,0,0,0,154,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,239,61,0,234,60,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,207,253,255,253,253,253,253,255,128,113,38,0,0,0,253,27,0,215,189,0,0,0,0,0,0,0
8,0,0,0,0,0,60,141,255,178,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,234,252,253,252,56,0,0,252,253,151,128,37,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,60,0,0,0,0,0,0,0
3,0,0,0,221,254,254,186,136,7,0,0,0,0,0,0,0,0,0,0,34,164,230,211,206,148,148,156,206,254,157,0,0,0,0,0,0,161,181,253,85,0,0,0,0,0
1,0,0,0,0,0,0,0,0,113,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,252,0,0,0,0,0,254,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,85,85,28,0,0,0,0,0,0,0,0,38,221,0,0,0,0,0,128,253,147,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,252,84,253,252,96,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,171,255,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,236,253,191,0,0,0,253,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,7,88,214,196,3,0,0,0,0,0,0,0,0,0,0,0,0,10,25,25,146,207,253,253,253,171,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,253,253,224,253,253,243,44,0,0,0,0
0,0,0,0,0,0,0,103,231,255,148,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,228,253,253,253,150,136,100,253,253,0,0,133,253,253,103,0,0,0
6,84,0,0,246,243,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,227,254,223,0,0,0,0,0,0,0,0,0,0,0,254,254,254,145,16,0,0,0
2,0,0,0,0,0,0,0,16,218,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,253,51,0,0,0,0,0,97,0,0,0,0,0,0,0,0
1,0,0,0,254,255,114,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,253,253,253,202,24,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,118,240,255,254,165,51,0,0,0,203,18,0,0,91,250,238,44,0,0,0,0
6,0,0,0,0,31,131,214,254,254,164,40,0,0,0,0,0,0,0,0,0,0,0,0,0,41,228,253,253,253,253,253,241,72,0,0,0,0,250,252,200,31,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,57,57,0,0,0,0,0,0,38,204,252,168,0,0
0,0,0,0,100,131,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,209,251,253,253,211,72,0,0,0,0,205,27,0,0,121,254,254,120,0,0,0,0
8,0,0,0,0,0,0,0,0,45,208,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,215,254,140,0,0,0,0,192,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,51,51,51,51,213,254,252,252,252,51,51,20,0,0,0,0,0,250,250,130,0,0,0,0,0,0
2,0,0,0,0,0,13,188,253,253,253,222,63,0,0,0,0,0,0,0,0,0,0,0,0,0,61,186,253,253,253,253,254,173,184,3,0,8,118,0,0,0,0,0,0,0
0,0,0,0,0,19,181,255,180,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,236,252,253,244,56,0,0,0,246,253,92,0,0,0,255,253,131,0,0,0
0,0,0,0,0,0,0,14,195,255,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,186,253,253,156,0,0,119,0,0,0,253,226,0,0,0,0,0,0
6,0,0,0,0,0,0,138,252,233,183,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,253,252,183,0,0,0,0,0,0,0,252,252,253,219,19,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,255,253,87,0,0,21,73,62,0,0,0,0,149,251,0,0,0,0,0,217,251,251,0
0,0,0,0,0,0,0,64,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,255,255,191,0,0,0,0,0,255,0,0,0,0,255,255,128,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,170,0,0,0,0,0,0,86,255,170,255,57,0,0,198,255,141,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,57,0,0,254,20,0,0,0,0,0,0
2,0,0,0,0,0,57,254,221,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,127,253,253,126,13,3,0,253,160,0,0,253,187,9,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,170,11,0,178,3,0,0,0,0,0,0
1,0,0,0,57,237,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,252,112,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11,0,59,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0
3,0,0,0,254,255,169,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,253,253,253,253,253,209,59,0,0,0,0,0,0,0,253,134,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,56,29,89,252,88,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,166,230,254,255,169,85,79,11,0,253,253,118,0,156,11,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,87,254,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,230,226,18,0,0,0,0,0,200,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,6,139,204,253,253,253,172,0,0,0,0,0,0,0,0,0,0,0,0,0,40,210,253,0,0,0,0,41,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,82,253,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,139,253,250,137,0,0,0,0,0,0,0,242,253,219,25,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,8,207,250,71,0,0,0,0,0,0,0,0,0,0,0,0,30,178,177,177,161,17,215,253,232,253,226,0,197,24,0,0,0,0,0,0
1,0,0,0,0,0,0,0,191,253,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,236,251,188,0,0,0,0,0,253,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,71,159,159,195,159,159,81,0,2,0,0,137,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,63,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,89,253,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,251,71,0,0,0,0,0,251,0,0,0,0,0,0,0,0
3,0,0,0,254,187,157,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,253,253,253,253,253,225,36,0,0,0,0,0,0,0,253,253,97,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,56,0,0,253,84,0,0,0,0,0,0
6,0,0,0,38,152,252,226,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,254,254,135,0,0,0,0,0,0,0,0,0,208,216,254,247,73,0,0,0
3,0,0,0,241,253,252,252,252,252,221,39,0,0,0,0,0,0,0,0,0,0,0,0,0,92,96,96,96,119,242,252,167,0,5,0,0,252,252,48,0,0,0,0,0,0
6,0,0,0,253,242,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,241,228,43,0,0,0,0,0,0,0,176,117,232,156,0,0,254,253,209,25,0,0
3,0,0,0,63,48,144,144,250,182,106,3,0,0,0,0,0,0,0,0,0,0,0,0,84,210,254,253,224,253,253,253,99,0,0,0,0,253,254,22,0,0,0,0,0,0
3,0,0,0,60,171,171,216,255,254,205,69,0,0,0,0,0,0,0,0,0,0,0,18,170,254,254,254,254,254,254,254,208,5,4,0,0,231,254,169,0,0,0,0,0,0
2,0,0,0,67,147,254,255,163,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,198,253,231,226,253,57,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,253,169,138,138,24,9,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,37,60,91,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,12,69,108,236,255,146,6,0,0,0,0,0,0,0,0,0,0,0,24,113,205,227,254,254,238,254,254,57,0,0,0,162,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,253,247,253,253,253,132,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,216,255,152,66,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0
2,0,0,0,251,251,251,253,251,220,23,0,0,0,0,0,0,0,0,0,0,32,205,253,251,251,251,251,253,251,251,31,0,0,0,0,0,253,0,0,0,0,0,0,0,0
3,0,0,0,0,0,69,175,96,147,158,201,254,151,22,0,0,0,0,0,0,0,28,68,120,179,238,253,254,254,254,254,254,254,254,254,76,0,55,238,248,73,0,0,0,0
2,0,0,0,81,109,110,136,244,249,205,255,224,37,0,0,0,0,0,0,0,0,0,23,253,253,253,253,253,253,253,253,253,253,253,247,154,0,253,115,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,173,0,0,216,34,0,0,0,0,0,0
5,0,0,0,0,0,0,141,226,255,255,198,170,0,0,0,0,0,0,0,0,0,0,0,0,86,170,198,255,255,255,255,255,255,0,0,0,0,114,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,57,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,121,121,233,253,199,252,243,108,253,139,25,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,86,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,246,253,253,253,220,45,0,0,0,0,0,0,0,0,0,0,0,0,0,28,107,249,253,253,253,253,229,52,0,253,253,253,0,0,131,253,253,253,152,0,0
1,0,0,0,0,0,0,0,0,0,69,255,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,248,253,116,0,0,0,254,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,255,255,0,255,255,191,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,211,255,218,30,0,0,0,0,253,88,0,160,253,224,0,0,0,0,0,0
6,0,0,0,225,249,225,226,253,153,0,0,0,0,0,0,0,0,0,0,0,0,62,205,253,188,105,15,15,154,247,38,0,0,174,174,123,0,10,0,0,54,249,117,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,105,105,105,105,105,194,105,105,56,63,0,0,169,134,88,253,104,122,253,253,253,104,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,254,0,0,0,253,0,0,0,0,0,0,0,0
1,0,0,0,171,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,192,147,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,10,102,238,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,254,254,251,110,0,0,0,0,254,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,231,127,0,0,0,0,0,18,200,253,86,0,0,253,76,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,221,0,0,253,218,28,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,254,254,254,255,235,136,136,37,10,0,0,0,145,253,251,0,0,0,48,253,135,0,0,0
2,0,0,0,254,254,217,192,105,0,0,0,0,0,0,0,0,0,0,0,71,249,253,253,253,253,253,253,253,251,155,97,5,0,253,170,0,44,68,4,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,253,25,0,0,0,0,0,0,0
2,0,0,0,118,118,77,0,0,0,0,0,0,0,0,0,0,0,0,45,149,235,235,235,247,254,254,248,235,235,235,235,167,58,3,0,0,254,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,94,217,218,217,217,217,0,0,109,0,0,0,0,79,242,252,148,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,114,0,0,0,0,28,0,0,0,0,0,0,0
6,0,0,0,0,0,0,26,104,240,252,252,228,52,0,0,0,0,0,0,0,0,0,0,0,0,0,16,128,252,252,252,236,126,0,0,0,0,252,252,198,150,13,0,0,0
0,0,0,0,0,30,240,217,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,254,254,248,51,0,0,0,208,254,137,0,0,154,254,138,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,132,249,64,88,156,224,37,0,0,0,17,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,91,0,40,254,152,0,0,0,0,0,0
6,0,0,0,0,0,10,163,238,252,252,195,167,168,243,246,200,0,0,0,0,0,0,0,0,0,76,203,252,253,201,86,19,0,0,0,0,0,225,225,100,0,0,0,0,0
2,0,0,0,253,253,255,180,48,0,0,0,0,0,0,0,0,0,0,0,0,146,211,252,252,252,252,253,252,227,120,5,0,0,0,0,0,194,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,147,184,209,232,147,92,30,0,0,0,0,107,254,0,0,0,0,142,254,254,38,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,254,153,32,0,0,0,0,0,253,236,35,0,40,253,253,234,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,0,0,151,0,0,0,0,0,0,0
2,0,0,0,253,254,253,250,229,229,248,253,212,83,0,0,0,0,0,0,0,0,128,240,253,218,154,96,83,0,0,74,224,253,253,253,93,0,253,204,15,0,0,0,0,0
0,0,0,0,2,93,219,255,210,136,76,18,7,0,0,0,0,0,0,0,0,0,0,0,4,163,253,253,253,253,253,253,253,188,0,0,183,0,0,0,37,237,189,8,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,199,254,254,117,0,254,254,251,119,29,0,0,0
2,0,0,0,0,0,0,95,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,112,225,241,241,251,244,62,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0
0,0,0,0,0,98,243,252,253,243,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,240,252,252,222,252,55,0,0,0,0,253,0,0,0,0,253,252,70,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,72,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,187,107,0,0,0,0,0,253,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0
3,0,0,0,240,216,216,193,75,8,0,0,0,0,0,0,0,0,0,0,0,0,0,50,254,254,254,254,254,254,81,0,0,0,0,0,0,254,249,104,0,0,0,0,0,0
0,0,0,0,5,65,132,255,253,236,50,0,0,0,0,0,0,0,0,0,0,0,0,0,20,169,252,252,165,176,243,204,0,0,0,0,0,0,0,0,0,0,103,253,132,0
0,0,0,0,89,128,253,255,206,113,113,113,0,0,0,0,0,0,0,0,0,0,0,86,210,246,252,252,253,252,252,252,252,226,0,88,246,0,0,0,0,226,253,253,112,0
2,0,0,0,253,253,253,254,253,56,0,0,0,0,0,0,0,0,0,0,73,212,253,251,232,134,127,127,148,253,179,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0
0,0,0,0,144,253,253,255,128,25,0,0,0,0,0,0,0,0,0,0,0,0,0,86,219,252,252,252,253,252,231,122,0,0,165,253,252,0,0,0,255,253,253,253,112,0
6,0,0,0,0,0,146,253,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,253,206,0,0,0,0,220,158,0,87,176,252,115,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,61,96,126,175,240,235,101,246,128,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,149,253,253,253,61,253,253,253,253,103,0,0,0
0,0,0,0,0,12,128,140,255,255,90,0,0,0,0,0,0,0,0,0,0,0,0,0,9,128,243,253,254,253,253,209,7,0,192,253,168,0,49,254,254,169,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,180,0,0,0,0,0,0,0
2,0,0,0,139,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,201,254,254,220,48,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0
1,0,0,0,175,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,229,37,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,248,178,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,105,105,105,184,254,254,254,106,81,0,0,0,0,0,0,0,241,253,253,180,71,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,173,253,152,30,0,0,0,21,51,51,0,0,0,0,0,152,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,124,208,255,254,241,156,43,0,0,0,254,207,50,105,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,0,0,0,0,0,0,0,0,0,0,0,129,9,0,0,0,0,0,0
2,0,0,0,0,0,53,230,253,253,253,253,250,69,0,0,0,0,0,0,0,0,0,0,0,31,148,236,253,253,253,253,253,253,253,208,0,0,253,136,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,150,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,57,0,72,9,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,253,129,240,253,253,68,0,0,0,0,0
2,0,0,0,0,49,233,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,120,228,252,252,95,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,60,0,0,0,0,0,0,0
